98.8400	19.4300	2009	11	10	1.8	0.0	14	48	21
99.9100	18.5900	2010	10	10	1.8	1.0	4	4	58
99.4700	19.2700	2010	8	8	1.8	0.0	13	12	27
103.3290	21.2290	2004	12	26	1.8	10.0	17	15	18
92.6200	26.8100	1993	9	10	1.9	27.0	0	42	37
97.8700	19.4900	2010	3	12	1.9	10.0	18	33	40
99.8100	14.4200	2010	7	1	1.9	10.0	5	29	26
100.2800	20.2500	2010	5	2	1.9	0.0	16	3	30
103.1130	23.2330	2010	2	12	1.9	25.1	17	6	34
107.4910	10.5760	2007	5	15	1.9	10.0	2	39	47
107.2680	20.9950	1999	12	2	1.9	15.3	8	45	27
102.9690	21.4260	2001	2	20	1.9	8.2	6	28	21
99.7300	18.4200	2010	11	6	1.9	9.0	9	42	4
99.7000	18.3400	2010	11	6	1.9	0.0	9	30	2
98.5100	19.4500	2010	7	20	1.9	0.0	17	0	15
99.7900	18.3300	2010	6	14	1.9	0.0	11	44	1
105.0980	20.5810	2004	12	31	1.9	10.0	4	49	9
103.7890	21.4760	2004	12	27	1.9	10.0	16	12	28
98.3800	3.3300	2010	1	20	2.0	10.0	17	51	29
98.2500	19.0500	2010	7	26	2.0	31.0	14	50	36
98.4200	19.2700	2010	7	26	2.0	0.0	12	39	13
99.0500	14.2300	2010	7	23	2.0	0.0	21	54	1
93.9870	9.0320	2012	4	24	2.0	10.0	15	2	21
93.8435	7.5175	1999	5	6	2.0	0.0	11	59	53
97.8600	19.6100	2010	6	12	2.0	0.0	10	51	58
99.5300	19.3300	2009	8	9	2.0	5.0	22	48	28
99.1700	19.4000	2009	7	31	2.0	0.0	21	42	59
98.5500	19.5400	2009	5	27	2.0	0.0	11	44	29
98.1900	19.6900	2010	7	14	2.0	10.0	23	10	52
99.5600	18.0600	2010	6	11	2.0	0.0	5	17	36
106.6970	21.1830	2005	4	12	2.0	0.0	6	34	24
91.6200	25.1800	1992	10	21	2.1	22.0	1	0	31
94.5290	12.5030	2011	12	5	2.1	22.6	5	59	19
99.7900	20.2300	2010	8	17	2.1	0.0	19	1	51
99.8400	20.1700	2010	4	15	2.1	0.0	3	40	23
100.0400	19.5200	2010	9	5	2.1	0.0	5	31	12
98.4100	19.2200	2010	7	26	2.1	0.0	13	10	35
98.4700	19.8700	2010	4	22	2.1	0.0	18	14	0
94.1597	21.5644	2010	2	7	2.1	0.0	15	38	53
105.7440	21.5920	2001	3	10	2.1	10.0	8	31	56
98.7600	19.5700	2009	9	16	2.1	0.0	20	31	7
99.0600	18.7300	2010	8	18	2.1	0.0	10	14	32
98.4300	19.2800	2010	7	26	2.1	0.0	11	7	34
99.2200	19.4200	2010	7	12	2.1	12.0	6	41	41
99.7900	18.3900	2010	6	9	2.1	0.0	5	28	59
96.2850	1.9870	2010	7	27	2.1	0.0	23	49	1
102.9550	21.9200	2004	12	31	2.1	10.0	18	1	4
106.7260	21.1300	2005	4	19	2.1	4.9	6	42	25
90.3700	25.6400	1992	10	25	2.2	21.0	16	38	54
93.8200	25.3900	1992	7	2	2.2	178.0	8	34	13
97.7900	3.6700	2010	4	11	2.2	10.0	17	32	56
98.4200	19.2700	2010	7	26	2.2	2.0	9	56	24
98.4100	19.2500	2010	7	26	2.2	0.0	9	17	14
98.0000	19.9700	2010	6	9	2.2	0.0	19	35	21
99.7500	18.3600	2010	4	9	2.2	10.0	10	11	12
99.0700	19.7900	2010	2	14	2.2	10.0	15	0	25
93.5931	5.0613	2010	5	6	2.2	0.0	23	3	4
92.7795	12.9793	2008	4	22	2.2	0.0	7	53	50
96.9262	1.5544	2005	4	23	2.2	0.0	23	24	56
95.0316	11.1741	2009	7	26	2.2	0.0	17	35	59
96.3958	0.8124	2006	5	28	2.2	0.0	16	22	41
108.9060	9.8890	2006	3	25	2.2	10.0	2	18	43
108.8420	9.9320	2006	3	17	2.2	10.0	1	22	41
107.2940	22.4290	2010	6	21	2.2	17.0	11	28	3
105.0310	20.5520	2006	2	3	2.2	10.0	1	8	44
107.2300	21.0240	2010	3	2	2.2	12.9	8	57	23
96.5100	2.3400	2010	2	15	2.2	10.0	15	10	19
98.6700	19.1600	2009	5	19	2.2	10.0	16	36	28
98.4100	19.2300	2010	7	26	2.2	0.0	8	43	52
99.6600	18.4000	2010	4	9	2.2	2.0	4	49	50
99.3600	19.3600	2010	4	3	2.2	0.0	11	23	27
104.5990	23.1750	2000	10	25	2.2	20.1	18	17	1
104.5470	20.5510	2008	10	2	2.2	0.0	17	32	4
107.2000	21.1560	2001	1	5	2.2	6.5	4	12	37
106.9010	21.0260	2005	7	25	2.2	6.9	6	31	25
105.6310	21.7190	2005	7	19	2.2	30.7	11	9	43
107.1780	20.9740	2005	4	19	2.2	17.1	8	33	29
92.3600	22.8400	1993	9	10	2.3	43.0	11	40	30
92.4900	26.6700	1993	3	20	2.3	26.0	23	41	26
99.1400	19.4300	2010	9	1	2.3	0.0	23	10	32
98.0190	24.6390	2011	8	30	2.3	43.6	16	23	57
91.2561	27.3383	2010	1	8	2.3	35.0	17	15	59
94.8151	12.1729	2004	8	2	2.3	24.8	22	2	43
96.2358	3.3291	2008	2	26	2.3	35.0	14	52	36
92.0370	23.2290	1997	4	6	2.3	0.0	21	12	2
99.1487	1.5627	2005	4	9	2.3	0.0	6	33	49
105.5105	28.7770	2010	3	11	2.3	0.0	9	1	49
93.1873	15.5129	2005	2	17	2.3	0.0	7	25	1
92.5192	9.2223	2006	3	18	2.3	0.0	18	8	48
96.1252	2.5553	2007	2	18	2.3	0.0	13	5	37
96.8797	2.2680	2009	5	11	2.3	0.0	1	42	33
96.7698	1.6461	2005	12	1	2.3	0.0	21	40	40
96.4652	2.3468	2010	10	12	2.3	0.0	8	2	57
102.9800	21.3720	2001	2	23	2.3	10.0	18	25	59
103.3850	21.7150	2006	8	15	2.3	0.0	20	49	5
107.1740	21.0030	2010	2	11	2.3	17.1	9	9	13
97.9100	20.0400	2009	8	21	2.3	10.0	0	36	49
98.1600	1.3300	2009	2	14	2.3	20.0	3	24	9
96.1700	2.4000	2010	4	7	2.3	30.0	12	46	22
98.4400	19.2600	2010	7	26	2.3	10.0	14	21	58
100.3500	20.3800	2010	5	2	2.3	0.0	6	3	47
105.9640	22.5920	2005	1	10	2.3	15.9	6	13	43
92.6100	26.4000	1992	10	13	2.4	21.0	16	44	38
93.7300	25.4100	1993	5	23	2.4	22.0	9	52	28
93.2600	26.6700	1993	2	15	2.4	48.0	10	51	44
99.0600	15.1600	1983	11	19	2.4	10.0	18	13	19
97.3600	18.8800	2009	9	1	2.4	0.0	14	4	2
97.5700	18.1900	2010	7	18	2.4	0.0	9	42	26
97.7700	2.6700	2010	11	7	2.4	10.0	9	48	4
96.4500	2.7100	2010	4	13	2.4	10.0	9	45	10
96.6900	2.6600	2010	4	13	2.4	10.0	9	29	25
96.2500	2.3700	2010	4	9	2.4	41.0	12	22	54
99.5800	19.5400	2010	7	16	2.4	2.0	0	5	16
92.8180	26.8790	2012	10	2	2.4	36.8	18	37	39
91.4920	1.2000	2012	7	13	2.4	10.0	18	15	38
91.9180	10.4902	2005	6	12	2.4	24.9	20	22	59
93.5928	8.6267	2005	4	22	2.4	33.0	1	26	37
94.6640	5.2037	2005	7	22	2.4	0.0	13	35	2
98.0383	1.5710	2005	7	7	2.4	0.0	20	51	33
97.6341	0.4535	2005	7	29	2.4	0.0	14	5	41
98.4700	-0.5700	2008	10	8	2.4	10.0	18	5	32
104.0906	27.5241	2010	3	15	2.4	0.0	3	25	0
94.1565	11.5084	2004	12	31	2.4	33.0	10	50	41
92.0614	10.3592	2008	2	29	2.4	0.0	7	29	21
99.5248	1.4197	2010	1	25	2.4	540.1	20	19	21
92.0694	10.5389	2005	1	11	2.4	0.0	19	5	12
94.7816	5.5425	2007	8	29	2.4	198.2	9	57	20
95.9488	24.9632	2010	10	22	2.4	0.0	16	56	49
92.9029	13.0663	2010	6	20	2.4	0.0	4	34	9
96.2732	2.4259	2009	8	5	2.4	0.0	21	5	15
108.1210	9.8970	2006	1	13	2.4	17.1	21	30	4
110.5760	14.2840	2007	7	7	2.4	10.0	7	11	32
102.7270	23.1030	2006	9	6	2.4	17.1	19	28	20
107.2380	21.0900	1999	12	4	2.4	6.4	8	52	32
94.8632	15.0128	2009	8	15	2.4	0.0	6	14	34
90.3872	24.0979	2001	5	26	2.4	0.0	1	22	51
100.5461	27.8200	2009	7	21	2.4	0.0	22	11	6
107.3340	20.9500	2010	2	4	2.4	17.2	8	25	30
100.5400	-0.4100	2009	10	10	2.4	10.0	12	36	44
97.3900	18.8300	2010	7	27	2.4	0.0	8	6	20
97.7400	19.5700	2010	1	4	2.4	0.0	3	40	30
96.3700	2.6800	2009	12	26	2.4	10.0	2	18	41
96.2200	2.4100	2010	4	7	2.4	70.0	19	14	27
96.9500	2.4100	2010	2	15	2.4	10.0	16	2	18
96.6200	4.7300	2010	1	31	2.4	10.0	22	50	39
98.8100	2.8400	2010	1	17	2.4	13.0	14	1	47
98.8800	18.6800	2009	8	8	2.4	0.0	17	13	44
98.4100	19.2600	2010	7	26	2.4	10.0	19	47	13
98.4300	19.2700	2010	7	26	2.4	0.0	8	50	33
98.4400	19.9000	2010	6	8	2.4	10.0	8	41	35
98.9917	29.5636	2009	6	30	2.4	0.0	11	48	2
93.8502	15.0380	2010	11	19	2.4	0.0	12	9	25
93.7105	10.3908	2006	2	9	2.4	0.0	5	44	55
95.6245	0.8133	2008	4	21	2.4	0.0	0	51	38
92.8070	11.6450	1999	5	5	2.4	10.0	17	25	21
105.6290	21.3610	2005	7	25	2.4	16.3	4	18	16
103.0170	21.8070	2005	7	18	2.4	10.0	21	46	49
106.6540	21.0660	2005	5	11	2.4	12.1	9	32	50
107.1350	20.9740	2005	5	28	2.4	17.0	8	18	0
94.3000	25.7400	1993	9	22	2.5	16.0	17	4	39
98.6200	16.6300	1983	11	7	2.5	10.0	19	3	55
92.7800	27.0100	1993	9	21	2.5	14.0	22	23	29
90.9500	25.5300	1993	2	15	2.5	18.0	18	12	10
99.2200	14.8300	1983	10	4	2.5	16.0	22	1	10
97.7700	19.2800	2009	12	5	2.5	0.0	1	4	53
97.4700	18.7100	2010	11	15	2.5	10.0	20	17	48
99.4400	20.5000	2010	8	30	2.5	10.0	9	22	34
97.9500	20.1600	2010	4	17	2.5	10.0	0	39	17
96.7900	2.1700	2010	4	16	2.5	10.0	18	16	39
97.6900	2.7200	2010	4	10	2.5	16.0	4	6	45
99.2700	18.9000	2009	10	22	2.5	0.0	2	34	47
99.8600	18.5200	2009	3	31	2.5	201.0	17	16	51
98.4400	19.2800	2010	7	26	2.5	0.0	12	17	0
98.4100	19.8900	2010	6	26	2.5	0.0	4	44	45
98.4500	19.8400	2010	6	8	2.5	10.0	13	46	36
99.0400	19.0000	2010	2	7	2.5	0.0	10	47	24
102.2809	29.0965	2006	4	20	2.5	10.0	19	18	5
92.5455	27.5595	2005	8	5	2.5	33.0	20	41	3
92.0797	12.6379	2005	7	31	2.5	24.5	19	46	5
97.7010	0.8648	2005	4	23	2.5	0.0	8	50	53
92.9715	13.8552	2009	8	11	2.5	0.0	16	31	50
92.3150	7.8820	2005	7	28	2.5	0.0	13	32	28
103.0102	26.5680	2005	8	5	2.5	40.8	14	14	46
93.5768	25.3849	1998	9	27	2.5	0.0	7	4	34
99.8334	25.9511	1997	7	21	2.5	20.5	16	47	3
94.8480	11.0259	2006	3	28	2.5	0.0	5	26	5
92.8901	13.8981	2009	9	18	2.5	39.4	10	7	55
94.2085	10.5911	2009	7	27	2.5	0.0	7	47	27
94.1744	7.8203	2005	1	27	2.5	24.8	11	14	43
94.2519	3.8901	1999	8	24	2.5	0.0	14	24	2
96.9394	0.1262	2006	5	30	2.5	0.0	13	50	57
99.7518	1.0611	2005	4	10	2.5	700.0	17	2	44
101.2718	-0.0043	2009	8	24	2.5	47.5	12	28	47
93.8483	13.6304	2009	8	15	2.5	0.0	20	6	7
92.9796	13.7755	2009	8	15	2.5	0.0	17	37	3
93.3276	10.1345	2009	7	29	2.5	0.0	9	5	49
93.2545	10.0680	2009	7	28	2.5	0.0	5	53	20
97.5440	0.1707	2007	3	4	2.5	0.0	12	2	21
97.8805	3.9724	2010	11	1	2.5	125.0	2	16	27
91.8220	10.4486	2006	11	15	2.5	0.0	8	58	53
93.0293	12.7199	2009	12	15	2.5	0.0	7	23	49
108.4210	10.0390	2006	3	6	2.5	0.0	7	36	10
108.2010	10.0340	2006	3	4	2.5	10.0	20	14	11
107.1920	20.9810	2010	2	3	2.5	17.1	9	11	46
97.4507	0.7669	1999	7	10	2.5	0.0	8	38	42
102.9850	21.3890	2006	9	23	2.5	9.7	20	7	14
102.5520	21.7650	2006	4	13	2.5	10.0	13	24	59
107.3530	21.0970	2001	3	10	2.5	20.1	8	54	25
108.7330	10.0960	2005	8	7	2.5	10.0	2	19	6
106.9050	21.2220	2008	9	8	2.5	15.4	9	57	58
107.4570	20.8940	2000	2	23	2.5	20.1	8	45	54
99.7600	20.3300	2010	8	31	2.5	0.0	11	49	50
99.1300	20.4700	2010	4	19	2.5	0.0	13	33	56
99.4000	1.3300	2009	2	19	2.5	57.0	16	53	55
98.7000	2.3100	2010	9	13	2.5	14.0	15	19	34
96.0400	2.6200	2010	4	7	2.5	10.0	13	38	11
97.0100	2.4500	2010	3	10	2.5	10.0	13	19	20
99.1900	1.8300	2010	2	26	2.5	11.0	13	47	16
96.6100	4.5100	2010	2	22	2.5	10.0	6	15	19
98.4100	3.3000	2010	1	17	2.5	11.0	14	12	25
97.4100	1.9800	2010	1	11	2.5	13.0	10	45	28
99.7600	18.2900	2009	10	20	2.5	10.0	3	43	16
98.4400	19.4200	2009	9	23	2.5	10.0	21	7	45
98.1900	19.8200	2009	8	15	2.5	0.0	16	16	9
98.1300	17.4000	2010	8	1	2.5	8.0	18	6	29
99.6000	19.5500	2010	3	4	2.5	15.0	1	29	40
97.7858	-0.0292	2008	6	26	2.5	0.0	22	29	49
95.9237	2.4267	2009	9	1	2.5	0.0	14	20	35
97.3577	1.7436	2010	5	15	2.5	0.0	2	15	1
92.4269	12.7773	2005	1	26	2.5	0.0	3	26	55
94.8813	3.7388	2005	1	10	2.5	0.0	12	5	58
96.9614	0.6330	2006	11	10	2.5	0.0	10	45	44
101.9140	21.3510	2009	11	16	2.5	17.1	16	30	26
101.9310	21.8800	2009	8	9	2.5	17.1	14	11	37
103.8910	22.4610	2007	4	9	2.5	17.2	12	17	25
102.9120	21.5910	2004	4	29	2.5	10.0	1	17	0
107.2800	21.0600	2000	11	12	2.5	15.0	5	24	9
106.7800	21.0200	2000	11	10	2.5	5.0	4	32	14
106.0910	21.5420	2001	3	28	2.5	6.1	20	52	20
107.2510	21.0420	2001	3	20	2.5	20.1	8	24	36
107.5060	21.0650	2001	2	21	2.5	20.1	8	27	11
107.2820	21.0080	2001	1	5	2.5	2.0	8	49	7
105.2140	20.9950	2004	5	27	2.5	17.4	0	23	57
107.2430	21.0580	2005	10	24	2.5	17.1	9	0	53
107.3380	21.0250	2005	9	20	2.5	17.1	8	39	36
105.4280	20.1170	2005	7	22	2.5	17.0	1	5	27
105.2610	20.0410	2005	7	14	2.5	17.0	5	3	53
105.3580	20.8610	2005	6	20	2.5	10.7	5	56	52
107.1650	21.0070	2005	11	27	2.5	17.1	8	54	1
103.9790	21.5030	2006	10	13	2.5	0.0	6	39	2
107.1020	21.0290	2006	9	8	2.5	15.3	8	3	53
103.4150	21.7160	2006	8	15	2.5	0.0	21	24	16
106.9590	20.8680	2006	5	15	2.5	5.4	6	31	58
105.7300	21.6690	2006	3	26	2.5	13.1	7	43	53
107.3120	21.0140	2006	3	15	2.5	23.5	9	42	1
106.9890	20.9600	2006	2	21	2.5	0.0	8	56	3
103.3610	21.6710	2008	1	10	2.5	0.1	22	36	23
105.8310	20.3740	2009	8	11	2.5	0.0	3	21	16
103.3800	21.7610	2009	6	24	2.5	5.7	22	32	36
107.2900	20.9800	2000	11	12	2.5	15.0	8	25	2
107.3000	20.8600	2000	11	9	2.5	10.0	6	36	26
107.2510	20.7050	2000	1	18	2.5	16.5	8	0	13
107.2820	20.9900	2001	7	18	2.5	20.0	8	47	7
107.4420	20.8390	2001	2	20	2.5	15.2	8	45	38
107.4810	20.9400	2001	1	17	2.5	20.1	8	45	46
107.3160	20.9480	2004	9	27	2.5	20.0	8	3	30
107.1690	20.9730	2004	9	14	2.5	19.0	8	15	30
107.2570	20.9780	2005	10	20	2.5	17.1	9	17	10
107.3150	20.9920	2005	11	27	2.5	17.0	8	59	29
107.3260	20.9220	2006	7	2	2.5	17.1	9	2	18
107.1290	20.9900	2006	6	22	2.5	16.9	10	40	43
107.2900	20.9770	2006	3	9	2.5	0.0	8	11	40
107.1060	20.9270	2007	10	1	2.5	0.0	8	37	22
107.2950	20.9500	2007	6	10	2.5	20.0	9	37	22
107.2900	20.9740	2007	2	7	2.5	0.0	8	16	32
107.3290	20.9910	2009	2	19	2.5	17.0	8	40	24
107.5130	20.9830	2009	2	16	2.5	0.0	8	54	34
94.6200	25.2200	1993	9	8	2.6	12.0	22	17	29
92.5500	25.4900	1993	5	26	2.6	23.0	8	47	16
90.8800	25.5800	1993	3	22	2.6	24.0	19	45	2
93.4600	25.2400	1992	7	6	2.6	138.0	15	44	54
93.5500	25.7700	1993	5	1	2.6	126.0	10	49	29
93.2600	26.2600	1993	3	8	2.6	36.0	1	56	34
99.8900	20.4800	2010	11	1	2.6	0.0	21	1	11
99.7600	20.2400	2010	7	11	2.6	10.0	2	57	15
98.1000	20.2900	2010	5	7	2.6	0.0	20	40	1
97.9400	20.1400	2010	4	12	2.6	0.0	13	4	32
98.2500	20.2300	2010	4	7	2.6	14.0	22	4	14
99.2000	21.1000	2010	9	14	2.6	10.0	20	15	42
97.6400	2.3900	2010	4	16	2.6	10.0	4	36	47
97.4900	3.3700	2010	4	14	2.6	12.0	11	42	14
96.9400	2.2500	2010	4	11	2.6	10.0	11	32	55
97.1000	2.4100	2010	4	8	2.6	20.0	2	46	45
99.5400	19.3600	2009	10	16	2.6	0.0	12	10	33
98.3600	19.9200	2010	8	18	2.6	10.0	17	25	47
99.5600	19.4000	2010	8	16	2.6	31.0	1	46	26
99.6500	19.5300	2010	7	15	2.6	0.0	13	2	45
98.4100	19.9300	2010	6	8	2.6	0.0	13	41	31
101.3300	20.1200	2010	6	20	2.6	0.0	4	43	33
94.7998	4.9804	2005	8	11	2.6	30.0	5	15	13
94.7182	2.9777	2008	2	28	2.6	16.6	16	20	37
97.1649	1.0171	2005	8	9	2.6	23.2	22	10	41
96.1776	2.3298	2005	7	15	2.6	30.0	12	39	29
96.3204	2.1835	2005	4	18	2.6	29.9	1	2	38
97.2332	1.0433	2005	4	16	2.6	27.8	4	58	18
97.4383	0.4609	2009	12	25	2.6	0.0	16	34	16
100.6400	20.2400	2006	2	3	2.6	11.0	0	32	43
107.3910	-0.4760	2000	6	21	2.6	24.8	21	54	53
92.8770	11.5570	1999	7	12	2.6	10.0	22	51	27
100.2066	0.1989	2001	1	29	2.6	0.0	15	35	11
97.2931	0.9997	2007	6	13	2.6	0.0	10	9	17
92.4389	11.1084	2009	2	20	2.6	0.0	21	41	34
99.8646	0.6986	2005	12	12	2.6	0.0	13	11	37
92.8201	11.0796	2005	1	14	2.6	0.0	6	56	41
94.2323	10.6674	2006	3	10	2.6	0.0	8	47	40
95.6256	0.7846	2010	9	14	2.6	0.0	22	46	20
90.8173	10.2086	2009	2	16	2.6	0.0	19	20	58
108.8260	9.9340	2006	3	27	2.6	8.1	21	28	53
103.3850	22.6460	2006	3	9	2.6	0.2	22	4	50
96.3482	15.5882	2009	3	10	2.6	0.0	10	33	36
109.5420	9.8580	2006	10	12	2.6	10.0	18	22	37
103.4350	23.2970	2010	2	8	2.6	0.0	10	7	22
104.9110	20.2300	2010	11	26	2.6	5.5	20	47	16
105.5210	21.9840	2005	10	10	2.6	12.9	13	42	54
108.3030	10.0420	2006	9	29	2.6	10.0	8	13	33
97.9600	20.1500	2009	11	8	2.6	0.0	21	32	9
98.1500	20.0000	2010	8	14	2.6	20.0	15	54	18
97.9100	19.9000	2010	7	27	2.6	0.0	7	30	59
98.0000	20.0800	2010	3	7	2.6	0.0	17	54	9
99.7000	0.6200	2009	2	17	2.6	18.0	20	13	22
96.3300	4.3800	2010	11	10	2.6	10.0	8	51	45
97.7300	1.3500	2010	10	27	2.6	10.0	3	21	42
98.9200	1.5400	2010	10	22	2.6	11.0	18	52	24
97.2400	2.1100	2010	4	8	2.6	10.0	6	37	27
98.3800	18.0800	2009	10	5	2.6	0.0	10	46	31
100.7500	15.6800	2010	9	6	2.6	585.0	17	26	21
98.0984	-0.5155	2009	7	10	2.6	0.0	17	44	52
101.9316	27.1703	2009	3	4	2.6	0.0	19	49	58
91.4217	11.3817	2005	6	8	2.6	0.0	13	14	1
93.3784	14.4880	2007	9	23	2.6	0.0	10	41	30
92.6191	17.2192	2010	2	6	2.6	0.0	2	6	38
92.7737	7.2716	2004	12	28	2.6	0.0	15	56	28
96.4354	2.2730	2005	4	9	2.6	0.0	7	53	29
92.2637	22.0351	2008	11	22	2.6	0.0	13	26	25
92.0938	11.5319	2005	6	4	2.6	0.0	13	43	58
94.6558	3.7276	2005	1	10	2.6	0.0	13	52	13
103.7400	22.7660	2004	1	2	2.6	0.0	17	54	36
104.9430	22.4070	2005	10	19	2.6	4.4	19	2	39
102.0330	22.2040	2006	6	3	2.6	17.1	20	37	53
103.9900	22.4880	2007	5	19	2.6	20.1	15	41	36
107.5360	22.7400	2000	10	31	2.6	0.0	5	27	9
104.9620	20.2430	2006	8	30	2.6	0.0	22	36	20
102.0130	21.9480	2009	8	9	2.6	17.1	14	24	27
103.1100	20.8140	2009	7	25	2.6	4.1	23	16	7
105.4800	19.8500	2000	11	13	2.6	15.0	12	6	8
106.2800	21.8000	2000	11	12	2.6	2.8	15	31	22
107.3950	21.0770	2000	10	27	2.6	8.3	8	47	22
107.2640	21.0800	2001	4	6	2.6	11.4	9	1	6
107.3280	21.0480	2001	2	17	2.6	20.1	8	21	41
107.2620	21.1030	2001	1	19	2.6	20.0	9	43	45
107.2300	21.2110	2001	1	16	2.6	0.0	8	48	19
107.3120	21.0350	2001	1	12	2.6	20.1	8	48	35
103.4000	21.3900	2004	6	2	2.6	10.0	23	46	27
105.7550	19.5520	2004	2	25	2.6	0.0	22	4	42
105.5360	19.0210	2004	1	5	2.6	74.1	21	17	25
107.0420	21.0720	2006	11	1	2.6	9.4	8	14	40
107.1770	21.0050	2006	6	20	2.6	0.0	10	3	28
103.6730	21.8440	2006	3	18	2.6	10.0	20	18	0
103.6480	21.3720	2006	3	15	2.6	10.0	2	45	36
105.8670	20.4540	2007	5	26	2.6	6.3	11	3	47
107.2600	21.0500	2007	1	29	2.6	17.1	8	6	0
103.5000	21.1350	2009	4	22	2.6	11.7	18	46	39
107.2400	20.9100	2000	11	12	2.6	11.3	4	4	19
107.4540	20.9770	2000	10	24	2.6	19.4	8	43	14
107.4480	20.9770	2001	2	14	2.6	20.1	8	46	14
107.2200	20.6600	2001	1	19	2.6	20.0	7	33	47
107.2570	20.9630	2006	11	6	2.6	17.0	8	27	56
107.1540	20.9350	2007	2	8	2.6	17.1	9	20	56
107.5930	20.5590	2008	9	4	2.6	6.9	22	8	3
107.4610	20.9590	2009	1	19	2.6	0.0	8	4	47
90.9800	25.7100	1992	7	6	2.7	20.0	9	21	40
93.0900	26.9600	1992	10	14	2.7	24.0	1	23	23
91.5500	26.9800	1992	10	1	2.7	21.0	8	51	29
93.6700	26.8500	1992	7	20	2.7	20.0	14	17	55
93.1200	25.0500	1993	3	20	2.7	28.0	23	28	13
93.3200	26.4900	1993	3	9	2.7	28.0	19	36	54
97.6000	18.9500	2009	4	19	2.7	10.0	6	18	25
99.6400	20.6400	2010	9	12	2.7	0.0	21	33	11
99.7900	20.4700	2010	8	28	2.7	66.0	19	49	46
99.7900	20.4000	2010	4	22	2.7	0.0	11	40	43
98.2300	20.6700	2010	3	2	2.7	0.0	16	36	6
98.7800	14.6000	2010	8	9	2.7	0.0	13	44	22
98.9300	15.1800	2010	7	5	2.7	10.0	6	19	1
96.7700	1.8800	2010	4	16	2.7	10.0	18	28	31
96.4900	1.9000	2010	4	8	2.7	10.0	0	7	52
98.1200	3.2200	2010	8	7	2.7	10.0	0	17	9
96.3800	4.4100	2010	1	22	2.7	54.0	21	15	52
99.3800	19.8900	2010	8	31	2.7	0.0	8	44	58
99.2200	14.6400	2010	6	27	2.7	0.0	11	19	29
103.0690	26.5510	2011	5	6	2.7	10.0	21	58	22
91.8512	10.8687	2008	6	27	2.7	45.0	19	28	3
95.1949	2.2518	2005	3	11	2.7	33.0	10	40	58
94.6855	2.4370	2006	5	21	2.7	0.0	3	20	47
97.5767	0.7714	2005	3	29	2.7	51.8	7	52	37
100.1619	0.3518	2010	6	13	2.7	150.0	9	25	47
98.7560	0.8520	2012	12	26	2.7	85.9	19	8	4
93.2309	12.0812	2004	8	4	2.7	54.1	8	42	44
95.4593	4.2893	2005	4	8	2.7	0.0	11	22	6
99.0000	2.1300	2010	3	10	2.7	10.0	23	14	23
98.4300	19.2800	2010	7	26	2.7	0.0	11	45	54
97.1058	0.1815	2006	5	30	2.7	36.2	9	49	29
